model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr300m,voicing,es_419,18,0,2,0.8763029646676594,0.7074883571029287,0.16881460756473077,0.7925447106779178,0.5347468596407806,0.25779785103713715
xlsr300m,voicing,es_419,18,0,3,0.9439468475001469,0.737872021005986,0.20607482649416087,0.9035728984967563,0.5830734660845819,0.3204994324121744
xlsr300m,voicing,es_419,18,0,4,0.9090265674625995,0.7102330571836826,0.1987935102789169,0.8496810665911726,0.5391124305947009,0.31056863599647166
xlsr300m,voicing,es_419,18,1,0,0.8813070486815415,0.7089651098811931,0.17234193880034843,0.8028651115618661,0.5370957024451797,0.26576940911668645
xlsr300m,voicing,es_419,18,1,1,0.8619460526666844,0.7171308281451351,0.14481522452154938,0.7717883727755396,0.5500836506443031,0.2217047221312365
xlsr300m,voicing,es_419,18,1,2,0.9022680218332393,0.720466437700362,0.18180158413287728,0.834372807692966,0.5553890901311259,0.27898371756184004
xlsr300m,voicing,es_419,18,1,3,0.8973466505246166,0.7120648661571118,0.18528178436750475,0.8256280266343825,0.5420260065090998,0.2836020201252827
xlsr300m,voicing,es_419,18,1,4,0.8079838373364291,0.727178952424707,0.08080488491172211,0.6786712577347475,0.5660656516665172,0.11260560606823022
xlsr300m,voicing,es_419,18,2,0,0.906219037833474,0.7314288837318464,0.17479015410162757,0.8423681699754137,0.5728253616984812,0.26954280827693256
xlsr300m,voicing,es_419,18,2,1,0.7962454617904897,0.7013180938635035,0.0949273679269862,0.6636854688745241,0.5249327738814806,0.13875269499304344
xlsr300m,voicing,es_419,18,2,2,0.8068659073200986,0.7198272976148834,0.08703860970521515,0.6719560631686967,0.5543725086065299,0.11758355456216685
xlsr300m,voicing,es_419,18,2,3,0.9452853872849443,0.7052417461051848,0.24004364117975951,0.9079229122055674,0.5311735221438054,0.376749390061762
xlsr300m,voicing,es_419,18,2,4,0.8783480052444278,0.6990461879228103,0.17930181732161754,0.7972935006555534,0.5213192036213722,0.2759742970341812
